symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume
ITMG,2021-05-03 0:00:00,11875.0,11900.0,11750.0,11825.0,1040500.0,11875.0,11900.0,11750.0,11825.0,1040500.0
ITMG,2021-05-04 0:00:00,12100.0,12175.0,11850.0,11950.0,1228500.0,12100.0,12175.0,11850.0,11950.0,1228500.0
ITMG,2021-05-05 0:00:00,12000.0,12125.0,11950.0,12100.0,577300.0,12000.0,12125.0,11950.0,12100.0,577300.0
ITMG,2021-05-06 0:00:00,12125.0,12400.0,12050.0,12125.0,1280300.0,12125.0,12400.0,12050.0,12125.0,1280300.0
ITMG,2021-05-07 0:00:00,12175.0,12400.0,12100.0,12275.0,1337800.0,12175.0,12400.0,12100.0,12275.0,1337800.0
ITMG,2021-05-10 0:00:00,12350.0,12400.0,12150.0,12250.0,1687100.0,12350.0,12400.0,12150.0,12250.0,1687100.0
ITMG,2021-05-11 0:00:00,12875.0,13075.0,12600.0,12600.0,7472800.0,12875.0,13075.0,12600.0,12600.0,7472800.0
ITMG,2021-05-17 0:00:00,13000.0,13475.0,12800.0,13000.0,7422700.0,13000.0,13475.0,12800.0,13000.0,7422700.0
ITMG,2021-05-18 0:00:00,13075.0,13100.0,12825.0,13000.0,2261300.0,13075.0,13100.0,12825.0,13000.0,2261300.0
ITMG,2021-05-19 0:00:00,12775.0,13100.0,12675.0,13075.0,2014400.0,12775.0,13100.0,12675.0,13075.0,2014400.0
ITMG,2021-05-20 0:00:00,12700.0,12975.0,12525.0,12775.0,1954900.0,12700.0,12975.0,12525.0,12775.0,1954900.0
ITMG,2021-05-21 0:00:00,12725.0,13000.0,12550.0,12900.0,1502300.0,12725.0,13000.0,12550.0,12900.0,1502300.0
ITMG,2021-05-24 0:00:00,13025.0,13350.0,12875.0,13000.0,4175800.0,13025.0,13350.0,12875.0,13000.0,4175800.0
ITMG,2021-05-25 0:00:00,12975.0,13300.0,12875.0,13200.0,2340100.0,12975.0,13300.0,12875.0,13200.0,2340100.0
ITMG,2021-05-27 0:00:00,12950.0,13150.0,12925.0,13100.0,1756900.0,12950.0,13150.0,12925.0,13100.0,1756900.0
ITMG,2021-05-28 0:00:00,12975.0,13300.0,12900.0,13025.0,2974300.0,12975.0,13300.0,12900.0,13025.0,2974300.0
ITMG,2021-05-31 0:00:00,12925.0,13250.0,12800.0,13200.0,2388900.0,12925.0,13250.0,12800.0,13200.0,2388900.0
ITMG,2021-06-02 0:00:00,14150.0,14175.0,13050.0,13075.0,14867800.0,14150.0,14175.0,13050.0,13075.0,14867800.0
ITMG,2021-06-03 0:00:00,14050.0,14175.0,13850.0,14150.0,2495000.0,14050.0,14175.0,13850.0,14150.0,2495000.0
ITMG,2021-06-04 0:00:00,14100.0,14125.0,13875.0,13975.0,3315700.0,14100.0,14125.0,13875.0,13975.0,3315700.0
ITMG,2021-06-07 0:00:00,13750.0,14075.0,13675.0,14075.0,2346100.0,13750.0,14075.0,13675.0,14075.0,2346100.0
ITMG,2021-06-08 0:00:00,14225.0,14375.0,13975.0,14000.0,5497100.0,14225.0,14375.0,13975.0,14000.0,5497100.0
ITMG,2021-06-09 0:00:00,14175.0,14400.0,14125.0,14300.0,1753600.0,14175.0,14400.0,14125.0,14300.0,1753600.0
ITMG,2021-06-10 0:00:00,14100.0,14325.0,14050.0,14275.0,1720500.0,14100.0,14325.0,14050.0,14275.0,1720500.0
ITMG,2021-06-11 0:00:00,14900.0,15075.0,14300.0,14300.0,9271900.0,14900.0,15075.0,14300.0,14300.0,9271900.0
ITMG,2021-06-14 0:00:00,15025.0,15050.0,14700.0,14950.0,2803100.0,15025.0,15050.0,14700.0,14950.0,2803100.0
ITMG,2021-06-15 0:00:00,15175.0,15200.0,14750.0,14950.0,4343400.0,15175.0,15200.0,14750.0,14950.0,4343400.0
ITMG,2021-06-16 0:00:00,15200.0,15200.0,14900.0,15100.0,2489000.0,15200.0,15200.0,14900.0,15100.0,2489000.0
ITMG,2021-06-17 0:00:00,15050.0,15200.0,14875.0,15200.0,2433500.0,15050.0,15200.0,14875.0,15200.0,2433500.0
ITMG,2021-06-18 0:00:00,14600.0,15075.0,14325.0,15050.0,3753000.0,14600.0,15075.0,14325.0,15050.0,3753000.0
ITMG,2021-06-21 0:00:00,14400.0,14500.0,13850.0,14500.0,2463200.0,14400.0,14500.0,13850.0,14500.0,2463200.0
ITMG,2021-06-22 0:00:00,14675.0,14700.0,14350.0,14400.0,1561100.0,14675.0,14700.0,14350.0,14400.0,1561100.0
ITMG,2021-06-23 0:00:00,14375.0,14575.0,14100.0,14150.0,3322900.0,14375.0,14575.0,14100.0,14150.0,3322900.0
ITMG,2021-06-24 0:00:00,14350.0,14500.0,13875.0,14375.0,2887600.0,14350.0,14500.0,13875.0,14375.0,2887600.0
ITMG,2021-06-25 0:00:00,14600.0,14825.0,14300.0,14325.0,4048800.0,14600.0,14825.0,14300.0,14325.0,4048800.0
ITMG,2021-06-28 0:00:00,14375.0,14825.0,14250.0,14800.0,2229800.0,14375.0,14825.0,14250.0,14800.0,2229800.0
ITMG,2021-06-29 0:00:00,13800.0,14325.0,13550.0,14300.0,3941900.0,13800.0,14325.0,13550.0,14300.0,3941900.0
ITMG,2021-06-30 0:00:00,14200.0,14250.0,13525.0,13775.0,2736100.0,14200.0,14250.0,13525.0,13775.0,2736100.0
ITMG,2021-07-01 0:00:00,13975.0,14450.0,13800.0,14450.0,1968200.0,13975.0,14450.0,13800.0,14450.0,1968200.0
ITMG,2021-07-02 0:00:00,14275.0,14400.0,13900.0,14100.0,2531100.0,14275.0,14400.0,13900.0,14100.0,2531100.0
ITMG,2021-07-05 0:00:00,14000.0,14350.0,13950.0,14300.0,1374800.0,14000.0,14350.0,13950.0,14300.0,1374800.0
ITMG,2021-07-06 0:00:00,15475.0,15675.0,14300.0,14300.0,9027600.0,15475.0,15675.0,14300.0,14300.0,9027600.0
ITMG,2021-07-07 0:00:00,15125.0,15425.0,14825.0,15300.0,2733600.0,15125.0,15425.0,14825.0,15300.0,2733600.0
ITMG,2021-07-08 0:00:00,14750.0,15200.0,14625.0,15000.0,1879900.0,14750.0,15200.0,14625.0,15000.0,1879900.0
ITMG,2021-07-09 0:00:00,14850.0,14950.0,14650.0,14750.0,1708200.0,14850.0,14950.0,14650.0,14750.0,1708200.0
ITMG,2021-07-12 0:00:00,14825.0,15350.0,14725.0,15000.0,2109300.0,14825.0,15350.0,14725.0,15000.0,2109300.0
ITMG,2021-07-13 0:00:00,14350.0,14975.0,14200.0,14850.0,1830300.0,14350.0,14975.0,14200.0,14850.0,1830300.0
ITMG,2021-07-14 0:00:00,14900.0,15150.0,14300.0,14400.0,3513100.0,14900.0,15150.0,14300.0,14400.0,3513100.0
ITMG,2021-07-15 0:00:00,15050.0,15150.0,14800.0,14900.0,1427600.0,15050.0,15150.0,14800.0,14900.0,1427600.0
ITMG,2021-07-16 0:00:00,15250.0,15550.0,15075.0,15100.0,2435300.0,15250.0,15550.0,15075.0,15100.0,2435300.0
ITMG,2021-07-19 0:00:00,15475.0,15600.0,15250.0,15250.0,2433100.0,15475.0,15600.0,15250.0,15250.0,2433100.0
ITMG,2021-07-21 0:00:00,15350.0,15600.0,15250.0,15550.0,1857600.0,15350.0,15600.0,15250.0,15550.0,1857600.0
ITMG,2021-07-22 0:00:00,16450.0,16475.0,15375.0,15400.0,7982100.0,16450.0,16475.0,15375.0,15400.0,7982100.0
ITMG,2021-07-23 0:00:00,16300.0,16400.0,15925.0,16400.0,2851800.0,16300.0,16400.0,15925.0,16400.0,2851800.0
ITMG,2021-07-26 0:00:00,16025.0,16400.0,15975.0,16300.0,1555800.0,16025.0,16400.0,15975.0,16300.0,1555800.0
ITMG,2021-07-27 0:00:00,16000.0,16375.0,15825.0,16050.0,1583900.0,16000.0,16375.0,15825.0,16050.0,1583900.0
ITMG,2021-07-28 0:00:00,16750.0,16775.0,16000.0,16000.0,3039200.0,16750.0,16775.0,16000.0,16000.0,3039200.0
ITMG,2021-07-29 0:00:00,17050.0,17275.0,16675.0,16750.0,2697400.0,17050.0,17275.0,16675.0,16750.0,2697400.0
ITMG,2021-07-30 0:00:00,16950.0,17225.0,16550.0,17100.0,2758100.0,16950.0,17225.0,16550.0,17100.0,2758100.0
ITMG,2021-08-02 0:00:00,16950.0,17225.0,16675.0,17100.0,1194600.0,16950.0,17225.0,16675.0,17100.0,1194600.0
ITMG,2021-08-03 0:00:00,16925.0,16975.0,16700.0,16950.0,1404900.0,16925.0,16975.0,16700.0,16950.0,1404900.0
ITMG,2021-08-04 0:00:00,16750.0,16975.0,16600.0,16900.0,1191100.0,16750.0,16975.0,16600.0,16900.0,1191100.0
ITMG,2021-08-05 0:00:00,16125.0,17150.0,15900.0,16850.0,4279600.0,16125.0,17150.0,15900.0,16850.0,4279600.0
ITMG,2021-08-06 0:00:00,16175.0,16350.0,15975.0,16000.0,1631800.0,16175.0,16350.0,15975.0,16000.0,1631800.0
ITMG,2021-08-09 0:00:00,16550.0,17175.0,16275.0,16825.0,5549000.0,16550.0,17175.0,16275.0,16825.0,5549000.0
ITMG,2021-08-10 0:00:00,17100.0,17375.0,16525.0,16825.0,7353700.0,17100.0,17375.0,16525.0,16825.0,7353700.0
ITMG,2021-08-12 0:00:00,17300.0,17750.0,17175.0,17400.0,6456800.0,17300.0,17750.0,17175.0,17400.0,6456800.0
ITMG,2021-08-13 0:00:00,17100.0,17475.0,16950.0,17450.0,3136800.0,17100.0,17475.0,16950.0,17450.0,3136800.0
ITMG,2021-08-16 0:00:00,17350.0,17550.0,16950.0,17100.0,4042400.0,17350.0,17550.0,16950.0,17100.0,4042400.0
ITMG,2021-08-18 0:00:00,16400.0,17300.0,16325.0,17300.0,7173500.0,16400.0,17300.0,16325.0,17300.0,7173500.0
ITMG,2021-08-19 0:00:00,16000.0,16550.0,15550.0,16400.0,6442600.0,16000.0,16550.0,15550.0,16400.0,6442600.0
ITMG,2021-08-20 0:00:00,15800.0,16200.0,15550.0,16000.0,3771000.0,15800.0,16200.0,15550.0,16000.0,3771000.0
ITMG,2021-08-23 0:00:00,16050.0,16075.0,15700.0,15750.0,2706600.0,16050.0,16075.0,15700.0,15750.0,2706600.0
ITMG,2021-08-24 0:00:00,15300.0,16200.0,15075.0,16100.0,7483900.0,15300.0,16200.0,15075.0,16100.0,7483900.0
ITMG,2021-08-25 0:00:00,15400.0,15650.0,15250.0,15300.0,1959100.0,15400.0,15650.0,15250.0,15300.0,1959100.0
ITMG,2021-08-26 0:00:00,15450.0,15600.0,15350.0,15425.0,2232900.0,15450.0,15600.0,15350.0,15425.0,2232900.0
ITMG,2021-08-27 0:00:00,15250.0,15500.0,15100.0,15450.0,1596100.0,15250.0,15500.0,15100.0,15450.0,1596100.0
ITMG,2021-08-30 0:00:00,15800.0,15825.0,15425.0,15500.0,2996600.0,15800.0,15825.0,15425.0,15500.0,2996600.0
ITMG,2021-08-31 0:00:00,16000.0,16000.0,15625.0,15850.0,2428500.0,16000.0,16000.0,15625.0,15850.0,2428500.0
ITMG,2021-09-01 0:00:00,16250.0,16325.0,15900.0,16000.0,2647200.0,16250.0,16325.0,15900.0,16000.0,2647200.0
ITMG,2021-09-02 0:00:00,16550.0,16650.0,16250.0,16400.0,2884200.0,16550.0,16650.0,16250.0,16400.0,2884200.0
ITMG,2021-09-03 0:00:00,16925.0,17150.0,16600.0,16750.0,3470000.0,16925.0,17150.0,16600.0,16750.0,3470000.0
ITMG,2021-09-06 0:00:00,16875.0,17450.0,16800.0,17025.0,1994300.0,16875.0,17450.0,16800.0,17025.0,1994300.0
ITMG,2021-09-07 0:00:00,16975.0,17050.0,16700.0,16900.0,1064400.0,16975.0,17050.0,16700.0,16900.0,1064400.0
ITMG,2021-09-08 0:00:00,17300.0,17400.0,16975.0,17000.0,3711000.0,17300.0,17400.0,16975.0,17000.0,3711000.0
ITMG,2021-09-09 0:00:00,17300.0,17300.0,16925.0,17300.0,2928800.0,17300.0,17300.0,16925.0,17300.0,2928800.0
ITMG,2021-09-10 0:00:00,17125.0,17325.0,17050.0,17275.0,1361600.0,17125.0,17325.0,17050.0,17275.0,1361600.0
ITMG,2021-09-13 0:00:00,17450.0,17475.0,17025.0,17125.0,1969400.0,17450.0,17475.0,17025.0,17125.0,1969400.0
ITMG,2021-09-14 0:00:00,17775.0,18100.0,17550.0,17575.0,4111000.0,17775.0,18100.0,17550.0,17575.0,4111000.0
ITMG,2021-09-15 0:00:00,18000.0,18625.0,17775.0,17800.0,7063100.0,18000.0,18625.0,17775.0,17800.0,7063100.0
ITMG,2021-09-16 0:00:00,18250.0,18750.0,18000.0,18275.0,5094400.0,18250.0,18750.0,18000.0,18275.0,5094400.0
ITMG,2021-09-17 0:00:00,17825.0,18050.0,17625.0,17950.0,4178000.0,17825.0,18050.0,17625.0,17950.0,4178000.0
ITMG,2021-09-20 0:00:00,17650.0,18000.0,17525.0,18000.0,1657600.0,17650.0,18000.0,17525.0,18000.0,1657600.0
ITMG,2021-09-21 0:00:00,17700.0,17750.0,17350.0,17550.0,2967600.0,17700.0,17750.0,17350.0,17550.0,2967600.0
ITMG,2021-09-22 0:00:00,18150.0,18375.0,17700.0,17700.0,5525200.0,18150.0,18375.0,17700.0,17700.0,5525200.0
ITMG,2021-09-23 0:00:00,18725.0,18750.0,18400.0,18400.0,5325200.0,18725.0,18750.0,18400.0,18400.0,5325200.0
ITMG,2021-09-24 0:00:00,18450.0,19125.0,18300.0,18950.0,5960600.0,18450.0,19125.0,18300.0,18950.0,5960600.0
ITMG,2021-09-27 0:00:00,18525.0,19000.0,18325.0,18550.0,2815300.0,18525.0,19000.0,18325.0,18550.0,2815300.0
ITMG,2021-09-28 0:00:00,19700.0,19700.0,18850.0,18850.0,8110000.0,19700.0,19700.0,18850.0,18850.0,8110000.0
ITMG,2021-09-29 0:00:00,19525.0,20100.0,19525.0,19700.0,6296200.0,19525.0,20100.0,19525.0,19700.0,6296200.0
ITMG,2021-09-30 0:00:00,20800.0,21300.0,19725.0,19725.0,10377800.0,20800.0,21300.0,19725.0,19725.0,10377800.0
ITMG,2021-10-01 0:00:00,21175.0,21750.0,20900.0,20900.0,8163800.0,21175.0,21750.0,20900.0,20900.0,8163800.0
ITMG,2021-10-04 0:00:00,24575.0,24850.0,21975.0,22000.0,14176700.0,24575.0,24850.0,21975.0,22000.0,14176700.0
ITMG,2021-10-05 0:00:00,24825.0,27000.0,24600.0,25925.0,11392400.0,24825.0,27000.0,24600.0,25925.0,11392400.0
ITMG,2021-10-06 0:00:00,25650.0,26800.0,25275.0,26700.0,7975900.0,25650.0,26800.0,25275.0,26700.0,7975900.0
ITMG,2021-10-07 0:00:00,23875.0,24500.0,23875.0,24500.0,9258600.0,23875.0,24500.0,23875.0,24500.0,9258600.0
ITMG,2021-10-08 0:00:00,24850.0,25500.0,23000.0,23200.0,9878300.0,24850.0,25500.0,23000.0,23200.0,9878300.0
ITMG,2021-10-11 0:00:00,26750.0,26850.0,24850.0,25125.0,7529400.0,26750.0,26850.0,24850.0,25125.0,7529400.0
ITMG,2021-10-12 0:00:00,26425.0,27750.0,26000.0,27000.0,8845700.0,26425.0,27750.0,26000.0,27000.0,8845700.0
ITMG,2021-10-13 0:00:00,26250.0,26800.0,25875.0,26400.0,4508700.0,26250.0,26800.0,25875.0,26400.0,4508700.0
ITMG,2021-10-14 0:00:00,25550.0,26425.0,25475.0,26150.0,5001900.0,25550.0,26425.0,25475.0,26150.0,5001900.0
ITMG,2021-10-15 0:00:00,26000.0,26300.0,25425.0,25750.0,4779400.0,26000.0,26300.0,25425.0,25750.0,4779400.0
ITMG,2021-10-18 0:00:00,25675.0,26200.0,25525.0,25800.0,4065100.0,25675.0,26200.0,25525.0,25800.0,4065100.0
ITMG,2021-10-19 0:00:00,25425.0,25825.0,25400.0,25600.0,2916000.0,25425.0,25825.0,25400.0,25600.0,2916000.0
ITMG,2021-10-21 0:00:00,24225.0,24400.0,23650.0,23650.0,11720700.0,24225.0,24400.0,23650.0,23650.0,11720700.0
ITMG,2021-10-22 0:00:00,23800.0,24475.0,22575.0,22700.0,8629100.0,23800.0,24475.0,22575.0,22700.0,8629100.0
ITMG,2021-10-25 0:00:00,24850.0,25050.0,24400.0,24400.0,4086500.0,24850.0,25050.0,24400.0,24400.0,4086500.0
ITMG,2021-10-26 0:00:00,25200.0,25200.0,24375.0,25000.0,4182900.0,25200.0,25200.0,24375.0,25000.0,4182900.0
ITMG,2021-10-27 0:00:00,24150.0,25200.0,24100.0,25200.0,3019400.0,24150.0,25200.0,24100.0,25200.0,3019400.0
ITMG,2021-10-28 0:00:00,22475.0,23850.0,22475.0,23850.0,8828100.0,22475.0,23850.0,22475.0,23850.0,8828100.0
ITMG,2021-10-29 0:00:00,21600.0,22800.0,21275.0,22000.0,14505300.0,21600.0,22800.0,21275.0,22000.0,14505300.0
ITMG,2021-11-01 0:00:00,22250.0,22375.0,20600.0,21050.0,8565800.0,22250.0,22375.0,20600.0,21050.0,8565800.0
ITMG,2021-11-02 0:00:00,21525.0,22125.0,21350.0,21750.0,4887500.0,21525.0,22125.0,21350.0,21750.0,4887500.0
ITMG,2021-11-03 0:00:00,22300.0,22500.0,21975.0,22200.0,4887400.0,22300.0,22500.0,21975.0,22200.0,4887400.0
ITMG,2021-11-04 0:00:00,22400.0,23100.0,22175.0,23000.0,6459600.0,22400.0,23100.0,22175.0,23000.0,6459600.0
ITMG,2021-11-05 0:00:00,22325.0,22425.0,21900.0,22400.0,3285900.0,22325.0,22425.0,21900.0,22400.0,3285900.0
ITMG,2021-11-08 0:00:00,22625.0,22650.0,22325.0,22500.0,2289900.0,22625.0,22650.0,22325.0,22500.0,2289900.0
ITMG,2021-11-09 0:00:00,22675.0,23100.0,22525.0,22950.0,4313900.0,22675.0,23100.0,22525.0,22950.0,4313900.0
ITMG,2021-11-10 0:00:00,22275.0,22675.0,22050.0,22675.0,5554900.0,22275.0,22675.0,22050.0,22675.0,5554900.0
ITMG,2021-11-11 0:00:00,21575.0,21850.0,21275.0,21600.0,5716200.0,21575.0,21850.0,21275.0,21600.0,5716200.0
ITMG,2021-11-12 0:00:00,20775.0,21700.0,20675.0,21600.0,7600200.0,20775.0,21700.0,20675.0,21600.0,7600200.0
ITMG,2021-11-15 0:00:00,19325.0,20650.0,19325.0,20650.0,13203200.0,19325.0,20650.0,19325.0,20650.0,13203200.0
ITMG,2021-11-16 0:00:00,19100.0,19725.0,19025.0,19375.0,8718600.0,19100.0,19725.0,19025.0,19375.0,8718600.0
ITMG,2021-11-17 0:00:00,19950.0,20125.0,19350.0,19375.0,6970800.0,19950.0,20125.0,19350.0,19375.0,6970800.0
ITMG,2021-11-18 0:00:00,19500.0,19925.0,19350.0,19900.0,3040500.0,19500.0,19925.0,19350.0,19900.0,3040500.0
ITMG,2021-11-19 0:00:00,20175.0,20450.0,19525.0,19700.0,4425600.0,20175.0,20450.0,19525.0,19700.0,4425600.0
ITMG,2021-11-22 0:00:00,20000.0,20225.0,19725.0,20175.0,2767500.0,20000.0,20225.0,19725.0,20175.0,2767500.0
ITMG,2021-11-23 0:00:00,21050.0,21075.0,20275.0,20600.0,6752000.0,21050.0,21075.0,20275.0,20600.0,6752000.0
ITMG,2021-11-24 0:00:00,21075.0,21500.0,20850.0,21500.0,4838800.0,21075.0,21500.0,20850.0,21500.0,4838800.0
ITMG,2021-11-25 0:00:00,21550.0,21675.0,21025.0,21300.0,4058900.0,21550.0,21675.0,21025.0,21300.0,4058900.0
ITMG,2021-11-26 0:00:00,20425.0,21450.0,20350.0,21400.0,4406800.0,20425.0,21450.0,20350.0,21400.0,4406800.0
ITMG,2021-11-29 0:00:00,20875.0,20925.0,19900.0,20000.0,3655400.0,20875.0,20925.0,19900.0,20000.0,3655400.0
ITMG,2021-11-30 0:00:00,21550.0,21550.0,20400.0,20500.0,5651700.0,21550.0,21550.0,20400.0,20500.0,5651700.0
ITMG,2021-12-01 0:00:00,20900.0,21400.0,20750.0,21000.0,3340500.0,20900.0,21400.0,20750.0,21000.0,3340500.0
ITMG,2021-12-02 0:00:00,21875.0,21950.0,21000.0,21050.0,5238600.0,21875.0,21950.0,21000.0,21050.0,5238600.0
ITMG,2021-12-03 0:00:00,21550.0,21950.0,21425.0,21875.0,1862100.0,21550.0,21950.0,21425.0,21875.0,1862100.0
ITMG,2021-12-06 0:00:00,21500.0,21650.0,21175.0,21575.0,1554400.0,21500.0,21650.0,21175.0,21575.0,1554400.0
ITMG,2021-12-07 0:00:00,21000.0,21525.0,20925.0,21475.0,2650400.0,21000.0,21525.0,20925.0,21475.0,2650400.0
ITMG,2021-12-08 0:00:00,20825.0,21250.0,20800.0,21250.0,1567400.0,20825.0,21250.0,20800.0,21250.0,1567400.0
ITMG,2021-12-09 0:00:00,20750.0,21400.0,20750.0,21000.0,2093100.0,20750.0,21400.0,20750.0,21000.0,2093100.0
ITMG,2021-12-10 0:00:00,20100.0,20825.0,20075.0,20750.0,3488000.0,20100.0,20825.0,20075.0,20750.0,3488000.0
ITMG,2021-12-13 0:00:00,20225.0,20550.0,20200.0,20250.0,1205800.0,20225.0,20550.0,20200.0,20250.0,1205800.0
ITMG,2021-12-14 0:00:00,20325.0,20375.0,19750.0,20200.0,2238100.0,20325.0,20375.0,19750.0,20200.0,2238100.0
ITMG,2021-12-15 0:00:00,20325.0,20775.0,20075.0,20375.0,2508100.0,20325.0,20775.0,20075.0,20375.0,2508100.0
ITMG,2021-12-16 0:00:00,20000.0,20575.0,19950.0,20425.0,1976500.0,20000.0,20575.0,19950.0,20425.0,1976500.0
ITMG,2021-12-17 0:00:00,20675.0,20675.0,20250.0,20250.0,2974200.0,20675.0,20675.0,20250.0,20250.0,2974200.0
ITMG,2021-12-20 0:00:00,20025.0,20675.0,20000.0,20675.0,1943300.0,20025.0,20675.0,20000.0,20675.0,1943300.0
ITMG,2021-12-21 0:00:00,20400.0,20500.0,20075.0,20075.0,1192600.0,20400.0,20500.0,20075.0,20075.0,1192600.0
ITMG,2021-12-22 0:00:00,20150.0,20675.0,20150.0,20500.0,1422700.0,20150.0,20675.0,20150.0,20500.0,1422700.0
ITMG,2021-12-23 0:00:00,20050.0,20350.0,20000.0,20200.0,1118400.0,20050.0,20350.0,20000.0,20200.0,1118400.0
ITMG,2021-12-24 0:00:00,20100.0,20250.0,19875.0,20025.0,1108800.0,20100.0,20250.0,19875.0,20025.0,1108800.0
ITMG,2021-12-27 0:00:00,20150.0,20200.0,20050.0,20150.0,584700.0,20150.0,20200.0,20050.0,20150.0,584700.0
ITMG,2021-12-28 0:00:00,21375.0,21450.0,20150.0,20150.0,4824700.0,21375.0,21450.0,20150.0,20150.0,4824700.0
ITMG,2021-12-29 0:00:00,21125.0,21400.0,21025.0,21350.0,1474700.0,21125.0,21400.0,21025.0,21350.0,1474700.0
ITMG,2021-12-30 0:00:00,20400.0,21050.0,20275.0,21050.0,2800400.0,20400.0,21050.0,20275.0,21050.0,2800400.0
ITMG,2022-01-03 0:00:00,19625.0,19875.0,19325.0,19350.0,6248000.0,19625.0,19875.0,19325.0,19350.0,6248000.0
ITMG,2022-01-04 0:00:00,19925.0,19975.0,19625.0,19650.0,3148100.0,19925.0,19975.0,19625.0,19650.0,3148100.0
ITMG,2022-01-05 0:00:00,20050.0,20725.0,20000.0,20150.0,3537100.0,20050.0,20725.0,20000.0,20150.0,3537100.0
ITMG,2022-01-06 0:00:00,19625.0,20100.0,19550.0,20050.0,3597300.0,19625.0,20100.0,19550.0,20050.0,3597300.0
ITMG,2022-01-07 0:00:00,20025.0,20375.0,19700.0,19900.0,4142100.0,20025.0,20375.0,19700.0,19900.0,4142100.0
ITMG,2022-01-10 0:00:00,20050.0,20225.0,19975.0,20100.0,997200.0,20050.0,20225.0,19975.0,20100.0,997200.0
ITMG,2022-01-11 0:00:00,20175.0,20675.0,20125.0,20350.0,2554500.0,20175.0,20675.0,20125.0,20350.0,2554500.0
ITMG,2022-01-12 0:00:00,20175.0,20450.0,20100.0,20275.0,1386900.0,20175.0,20450.0,20100.0,20275.0,1386900.0
ITMG,2022-01-13 0:00:00,20600.0,20800.0,20300.0,20450.0,2109100.0,20600.0,20800.0,20300.0,20450.0,2109100.0
ITMG,2022-01-14 0:00:00,20700.0,20875.0,20500.0,20750.0,1899700.0,20700.0,20875.0,20500.0,20750.0,1899700.0
ITMG,2022-01-17 0:00:00,21125.0,21150.0,20850.0,20950.0,2603100.0,21125.0,21150.0,20850.0,20950.0,2603100.0
ITMG,2022-01-18 0:00:00,20825.0,21450.0,20625.0,21225.0,3156200.0,20825.0,21450.0,20625.0,21225.0,3156200.0
ITMG,2022-01-19 0:00:00,20950.0,21175.0,20550.0,20875.0,1383200.0,20950.0,21175.0,20550.0,20875.0,1383200.0
ITMG,2022-01-20 0:00:00,20825.0,21100.0,20750.0,20950.0,1465800.0,20825.0,21100.0,20750.0,20950.0,1465800.0
ITMG,2022-01-21 0:00:00,20800.0,20875.0,20550.0,20750.0,1176700.0,20800.0,20875.0,20550.0,20750.0,1176700.0
ITMG,2022-01-24 0:00:00,21500.0,21500.0,20725.0,20800.0,4409400.0,21500.0,21500.0,20725.0,20800.0,4409400.0
ITMG,2022-01-25 0:00:00,21225.0,21775.0,21050.0,21575.0,2437700.0,21225.0,21775.0,21050.0,21575.0,2437700.0
ITMG,2022-01-26 0:00:00,21400.0,21575.0,21125.0,21225.0,2321800.0,21400.0,21575.0,21125.0,21225.0,2321800.0
ITMG,2022-01-27 0:00:00,22150.0,22150.0,21350.0,21400.0,5322500.0,22150.0,22150.0,21350.0,21400.0,5322500.0
ITMG,2022-01-28 0:00:00,22550.0,22700.0,21875.0,22175.0,3732600.0,22550.0,22700.0,21875.0,22175.0,3732600.0
ITMG,2022-01-31 0:00:00,21650.0,22650.0,21625.0,22550.0,3660000.0,21650.0,22650.0,21625.0,22550.0,3660000.0
ITMG,2022-02-02 0:00:00,21325.0,21825.0,21150.0,21650.0,2195200.0,21325.0,21825.0,21150.0,21650.0,2195200.0
ITMG,2022-02-03 0:00:00,20925.0,21425.0,20375.0,21350.0,3394600.0,20925.0,21425.0,20375.0,21350.0,3394600.0
ITMG,2022-02-04 0:00:00,20800.0,21175.0,20700.0,20925.0,1219500.0,20800.0,21175.0,20700.0,20925.0,1219500.0
ITMG,2022-02-07 0:00:00,21075.0,21325.0,21000.0,21025.0,2379600.0,21075.0,21325.0,21000.0,21025.0,2379600.0
ITMG,2022-02-08 0:00:00,20825.0,21350.0,20800.0,21300.0,4245300.0,20825.0,21350.0,20800.0,21300.0,4245300.0
ITMG,2022-02-09 0:00:00,21650.0,21650.0,20925.0,21025.0,3160900.0,21650.0,21650.0,20925.0,21025.0,3160900.0
ITMG,2022-02-10 0:00:00,21250.0,21750.0,21200.0,21700.0,1934600.0,21250.0,21750.0,21200.0,21700.0,1934600.0
ITMG,2022-02-11 0:00:00,21875.0,21875.0,21150.0,21250.0,2595900.0,21875.0,21875.0,21150.0,21250.0,2595900.0
ITMG,2022-02-14 0:00:00,22925.0,22975.0,21875.0,21875.0,5991900.0,22925.0,22975.0,21875.0,21875.0,5991900.0
ITMG,2022-02-15 0:00:00,23375.0,23400.0,22800.0,22925.0,3541700.0,23375.0,23400.0,22800.0,22925.0,3541700.0
ITMG,2022-02-16 0:00:00,23475.0,23725.0,23200.0,23450.0,3412500.0,23475.0,23725.0,23200.0,23450.0,3412500.0
ITMG,2022-02-17 0:00:00,22975.0,23425.0,22800.0,23400.0,2998100.0,22975.0,23425.0,22800.0,23400.0,2998100.0
ITMG,2022-02-18 0:00:00,23100.0,23175.0,22600.0,22800.0,1670700.0,23100.0,23175.0,22600.0,22800.0,1670700.0
